Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1M Return","1D Return","Return on Equity","PB Ratio"
Sri KPR Industries Ltd,SRIKPRIND,"Building Products - Pipes","42.3059595","21","9.196947717391302","-8.695652173913043","-1.8232819074333826","3.8403740190348983","0.3465145343598985"
Lee & Nee Softwares (Exports) Ltd,LEENEE,"IT Services & Consulting","42.276692","7.58","132.11466249999984","-10.615199034981895","3.1292517006802782","0.5648720211827014","0.7450950299612265"
Zodiac-JRD-MKJ Ltd,ZODJRDMKJ,"Precious Metals, Jewellery & Watches","42.234205","38.48","98.21908139534844","-6.17963472604453","2.887700534759354","0.635014398582296","0.6217312674812306"
Salasar Exteriors & Contour Ltd,SECL,"Construction & Engineering","42.2088235","4.1","57.038950675675714","-4.651162790697679","0","0.5008347245409043","3.514473230641133"
Acrow India Ltd,ACROW,"Industrial Machinery","42.0448","656.95","-48.327356321839076","-1.2030979772915256","-1.3810703295053566","-3.809106830122592","1.877"
Synoptics Technologies Ltd,SYNOPTICS,"IT Services & Consulting","42.0184","49.55","10.374913580246911","-23.94474290099771","0","5.973891879932149","0.6016380297823597"
Harshil Agrotech Ltd,HARSHILAGR,"Agro Products","42.00525","0.45","4.038966346153842","-16.363636363636367","0","16.428402179922614","0.36466056081257053"
Aro Granite Industries Ltd,AROGRANITE,"Building Products - Granite","41.9679","27.43","-6.53705607476635","-11.65861513687601","-2.7649769585253496","-3.397904096538587","0.22580383084041752"
Mapro Industries Ltd,MAPROIN,"Construction & Engineering","41.96140285","50.02","155.41260314814807","-31.10100592531348","-4.047573374256665","1.0430751400424962","1.6126596022290545"
California Software Company Ltd,CALSOFT,"IT Services & Consulting","41.857843048","14.15","58.13589312222221","-10.89420654911839","-0.4922644163150512","3.9194338595536213","1.706393927761924"
AKG Exim Ltd,AKG,"Commodities Trading","41.849750592","13.17","48.662500688371836","6.9861900893582405","-0.1516300227445002","1.6326530612244985","0.7909610771498772"
SBI NIFTY 1D Rate Liquid ETF - Growth,SBILIQETF,"Debt","41.814274305","1024.35",,"0.4717813916079747","0.05665334987349964",,
Sambandam Spinning Mills Ltd,SAMBANDAM,"Textiles","41.771757","97.95","-5.690975068119913","-8.447380840018878","0.979381443298972","-8.277884290064252","0.48594412517449975"
KMS Medisurgi Ltd,KMSMEDI,"Health Care Equipment & Supplies","41.745","126.5","94.87500000000034",,"0","5.587301587301567","5.160074165636588"
Tamilnadu Telecommunication Ltd,TNTELE,"Telecom Equipments","41.7436596","9.14","-2.6983619650937296","-11.946050096339116","-0.21834061135370714",,"-0.23277566274466072"
H P Cotton Textile Mills Ltd,HPCOTTON,"Textiles","41.5732","106","16.176342412451273","1.5325670498084236","4.02355250245338","17.139046348783022","2.5599261083743827"
Twentyfirst Century Management Services Ltd,21STCENMGM,"Investment Banking & Brokerage","41.559","39.58","3.3678282009724496","-21.932938856015788","-1.9811788013868357","23.667050249328714","0.8147226034110957"
Glance Finance Ltd,GLANCE,"Investment Banking & Brokerage","41.50856","184","17.891620689655163","-2.5165562913907285","0","5.721331689272508","0.9281878354203936"
Radiowalla Network Ltd,RADIOWALLA,"Radio","41.37314532","58.7","59.96108017391277","4.8214285714285765","5.008944543828273","5.528846153846179","2.1763884965807465"
Sainik Finance & Industries Ltd,SAINIK,"Specialized Finance","41.344","38","6.689967637540454","-9.523809523809524","0","15.145202793775267","0.9355962887531113"
Phoenix Overseas Ltd,PHOGLOBAL,"Agro Products","41.30374843","21.35","9.01828568340614","16.666666666666668","15.094339622641511","7.098024021696996","0.5232959385531482"
Ambica Agarbathies Aroma & Industries Ltd,AMBICAAGAR,"Specialty Chemicals","41.1914052","23.98","82.38281039999956","-4.803493449781662","-1.8419975440032719","0.47492401215805735","0.3769345278184481"
KKV Agro Powers Ltd,KKVAPOW,"Renewable Energy","41.183152289999995","660.45","24.513781124999543","9.52736318407961","5.000000000000007","7.6415738003185405","1.8118412798064227"
Akash Infra-Projects Ltd,AKASH,"Construction & Engineering","41.127720425999996","24.39","45.69746713999988","-5.684454756380506","1.119402985074625","1.067615658362992","0.48534010415388235"
Tridhya Tech Ltd,TRIDHYA,"IT Services & Consulting","40.87044","17.55","-11.416324022346375","16.225165562913915","0","-7.947607947607945","0.9467324530924256"
Gothi Plascon (India) Ltd,GOTHIPL,"Real Estate","40.8","40","24.72727272727272","0","0","14.505494505494507","3.6526410026857645"
Aditya BSL Nifty IT ETF,TECH,"Equity","40.773140038","41.29",,"-2.0635673624288366","-0.26570048309178607",,
Callista Industries Ltd,CHPLIND,"Real Estate","40.65671686","133.45","-64.53447120634921","27.94822627037391","4.996066089693151",,"-52.80093098701299"
Swojas Foods Ltd,SWOJAS,"Agro Products","40.6009342","12.28","14.19613083916085","6.67823070251519","4.42176870748299","57.487437185929586","6.343895968749997"
Parle Industries Ltd,PARLEIND,"Commodities Trading","40.58604","8.31","88.23052173913052","-6.022727272727285","3.1017369727047144","0.5540833534088165","0.27867371601208457"
Roopshri Resorts Ltd,ROOPSHRI,"Hotels, Resorts & Cruise Lines","40.52035926","61.87","86.21353034042555",,"0","3.0618892508143314","2.6007932772785627"
AD- Manum Finance Ltd,ADMANUM,"Specialized Finance","40.5","54","4.545454545454548","-7.072792978833246","2.118003025718603","11.810710498409328","0.5061234691327169"
West Leisure Resorts Ltd,WESTLEIRES,"Diversified Financials","40.45671525","132.5","-1011.4178812500016","-1.1120232853198067","-0.1507159005274971","-0.20345879959308208","2.08110675154321"
Vaxtex Cotfab Ltd,VCL,"Textiles","40.4254884","2.2","45.42189707865169","20.879120879120887","1.3824884792626844","4.7926763597199775","2.2042251035986915"
Mcon Rasayan India Ltd,MCON,"Building Products - Others","40.3832859","55.1","17.634622663755533","-18.970588235294116","-4.999999999999998","9.379479827974565","1.2170972242314644"
Vilin Bio Med Ltd,VILINBIO,"Pharmaceuticals","40.3155","28.9","175.28478260869588","42.716049382716044","4.900181488203258","1.0021786492374716","1.7482870771899395"
Trans India House Impex Ltd,TIHIL,"Commodities Trading","40.286484","5.67","39.88760792079191","-14.523449319213313","-2.2413793103448256","5.009920634920657","1.949031640058055"
Relic Technologies Ltd,RELICTEC,"Diversified Financials","40.2563808","72","-27.95582","-7.55007704160246","-4","-20.82429501084599","4.605993226544623"
Pankaj Polymers Ltd,PANKAJPO,"Packaging","40.1267482","72.38","-286.6196300000003","138.40579710144928","4.989846243109947","-1.2744651797906221","3.6746106410256414"
Country Condo's Ltd,COUNCODOS,"Real Estate","40.1178041","5.17","67.99627813559322","-7.678571428571424","0","2.3790322580645165","1.5983188884462154"
Tirupati Foam Ltd,TIRUFOAM,"Home Furnishing","40.1037","91","18.740046728972","-4.200442151805448","3.409090909090909","6.76465939623833","1.2343397968605723"
K G Denim Ltd,KGDENIM,"Textiles","39.8924557","15.56","-1.1133814038515213","-6.360424028268551","-0.12836970474967635","-1099.0797546012268","-3.22493578819725"
Five Core Electronics Ltd,FIVECORE,"Electronic Equipments","39.8828562393207","31.7","2.842683979994336",,"0","26.26848904699505","0.5908571294714178"
AccelerateBS India Ltd,ACCELERATE,"Software Services","39.881728","116","54.632504109589085","53.94736842105263","-3.082964324504969","17.632850241545878","9.126253546910755"
Associated Ceramics Ltd,ASSOCER,"Building Products - Others","39.872235","195","18.459368055555583","-6.295050456511291","-0.43400561654327","9.591474245115442","1.6909344783715015"
Nippon India ETF Nifty 5 yr Benchmark G-Sec,GILT5YBEES,"Debt","39.77049802","63.58",,"0.3630623520126233","-0.07857928650008528",,
Bhanderi Infracon Ltd,BHANDERI,"Real Estate","39.72798","153","30.79688372093021",,"0","4.497907949790798","1.375622576177285"
Globtier Infotech Ltd,GLOBTIER,"Software Services","39.69315","26.25","7.230081967213108","-11.675639300134586","-2.1617592247484096","31.515499425947215","1.9572559171597634"
Polylink Polymers (India) Ltd,POLYLINK,"Commodity Chemicals","39.668031","17.94","18.623488732394307","-12.846227316141361","-5.329815303430069","7.3791789364282225","1.3262464393179538"
TCM Ltd,TCMLMTD,"Commodity Chemicals","39.6327481","53","24.770467562499967","-17.1875","0.5692599620493305","5.623901581722327","1.3568212290311537"
Sunil Industries Ltd,SUNILTX,"Textiles","39.627","94.35","10.16076923076923","5.09022053909556","0","8.248730964467008","0.8047725426482536"
SBI Nifty Next 50 ETF,SETFNN50,"Equity","39.551877612","709.41",,"-3.232802717191151","-1.3090898973317495",,
ABC India Ltd,ABCINDQ,"Logistics","39.4103628","72.75","15.95561246963563","-7.088122605363982","-0.46517991517307894","4.948412300911549","0.721405140032949"
Diana Tea Co Ltd,DIANATEA,"Tea & Coffee","39.336384","26.24","-8.551387826086952","-8.015536723163839","-1.1676082862523627","-6.9069069069069124","0.6109082776828701"
Jet Knitwears Ltd,JETKNIT,"Apparel & Accessories","39.312224","89.2","115.62418823529282",,"0","1.5007724564114047","1.7219546211125707"
Kretto Syscon Ltd,KRETTOSYS,"IT Services & Consulting","39.285990338","0.58","9.512346328813559","-40.20618556701031","-4.9180327868852505","9.764747606100011","0.5787564870064821"
Relicab Cable Manufacturing Ltd,RELICAB,"Cables","39.26823518","38.9","22.830369290697814","-32.931034482758626","-0.23082841754296846","13.516699410608954","2.8958875501474926"
SVP Global Textiles Ltd,SVPGLOB,"Textiles","39.215","3.1","-0.04003409763766665","-18.635170603674542","-1.5873015873015817",,"-0.059172802993722864"
Lerthai Finance Ltd,LERTHAI,"Diversified Financials","39.2","560","-1960.0000000000039","5.501130369253965","0","-0.19743336623889401","3.8735177865612656"
Diligent Media Corporation Ltd,DNAMEDIA,"Publishing","39.196769994","3.33","2.8778832594713655","-16.12090680100756","-9.264305177111712","7.334805320695783","0.20360900729312761"
Deem Roll Tech Ltd,DEEM,"Iron & Steel","39.1851784","47","13.512130482758598","5.027932960893855","4.444444444444445","3.4163868763621426","0.4582525833235878"
UMA Converter Ltd,UMA,"Packaging","39.12937198","19.3","14.492359992592679","-6.763285024154583","0","3.659032389212609","0.5208222012511647"
Agni Green Power Ltd,AGNI,"Renewable Energy","39.0696","20","62.01523809523787","-21.568627450980394","-5.213270142180101","2.022471910112367","1.241881754609027"
Rex Sealing & Packing Industries Ltd,REXSEAL,"Specialty Chemicals","39.032","164","20.119587628866018","-8.123249299719888","0","11.77184466019415","2.173273942093541"
Angel Fibers Ltd,ANGEL,"Textiles","38.9","15.56","21.256830601092858","17.34539969834088","0","6.767751479289952","1.3912732474964233"
A G Universal Ltd,AGUL,"Iron & Steel","38.88156","70.9","28.589382352941115","14.354838709677429","1.7946877243359654","7.515888366952213","2.071473628129995"
ICICI Prudential Nifty Midcap 150 ETF,MIDCAPIETF,"Equity","38.83785372","21.69",,"-5.777584708948733","-1.543349977303676",,
N K Industries Ltd,NKIND,"Packaged Foods & Meats","38.8359738","64.62","-10.908981404494378","-6.075581395348827","7.485029940119772",,"-0.11156236189710152"
Pace E-Commerce Ventures Ltd,PACE,"Retail - Online","38.82523773","17.23","11.765223554545448","-14.957478739369677","-4.224569205113942","4.42537213356578","0.5093838589609027"
Tatia Global Vennture Ltd,TATIAGLOB,"Textiles","38.81472","2.56","5.073819607843137","1.5625000000000013","-1.9157088122605297","26.443138610438996","1.2404832214765102"
Sinnar Bidi Udyog Ltd,SINNAR,"FMCG - Tobacco","38.806","970.15","-298.50769230769345","33.74000551419906","4.474477708378199","-2.9213483146067305","8.839635535307515"
Simbhaoli Sugars Ltd,SIMBHALS,"Sugar","38.8022788","9.4","1.617435548145063","0.5347593582887776","0.5347593582887776",,"-1.4213288937728845"
Akshar Spintex Ltd,AKSHAR,"Textiles","38.5859565","0.49","-8.671001460674145","-9.259259259259267","2.0833333333333353","-6.737830267242042","0.4374329044326041"
Kotak Nifty IT ETF,IT,"Equity","38.512261323000004","42.03",,"-2.050804008389642","-0.16627078384798166",,
Faalcon Concepts Ltd,FAALCON,"Construction & Engineering","38.493224","39.5","14.471136842105247","-15.957446808510639","0","39.76377952755908","5.530635632183907"
Modipon Ltd,MODIPON,"Real Estate","38.446184169","33.21","-58.25179419545454","-5.494791666666665","0.6363636363636389",,"-0.41907765608240677"
Super Crop Safe Ltd,SUCROSA,"Commodity Chemicals","38.445062","9.56","17.71661843317974","11.345029239766067","0.31479538300106125","7.707334398863429","1.3143610940170944"
Incap Ltd,INCAP,"Electronic Equipments","38.4425348","74.89","48.66143645569629","-6.611878968995146","1.3533631073216943","4.890126895697916","2.367151157635468"
Rathi Bars Ltd,RATHIBAR,"Iron & Steel","38.360008593","23.49","14.926073382490019","-13.138138138138137","-0.8860759493670922","2.6994380547240624","0.39755423974505133"
Prospect Consumer Products Ltd,PCL,"Agro Products","38.346875","62.5","17.91910046728975","-6.7164179104477615","-1.2638230647709277","11.70998632010942","1.6017909356725146"
Next Mediaworks Ltd,NEXTMEDIA,"Radio","38.329636283999996","5.73","0.6026672371698113","-9.763779527559043","4.7531992687385864",,"-1.5337989709483786"
Axis Silver ETF,AXISILVER,"Silver","38.307104444","304.79",,"45.02759802055578","5.573259438863884",,
Ajcon Global Services Ltd,AJCON,"Diversified Financials","38.287412","6.26","70.90261481481501","4.159733777038269","0.1599999999999966","2.110199296600229","1.433985468164794"
Ind Bank Housing Ltd,INDBNK,"Consumer Finance","38.26","38.26","-123.41935483870965","-2.7700127064803137","0",,"-0.3165384297178787"
Comrade Appliances Ltd,COMRADE,"Cables","38.25753525","49.5","72.1840287735845","-32.15460526315789","0","2.6787970684862414","1.6898204615724375"
Archidply Decor Ltd,ADL,"Wood Products","38.2247716","68.41","764.4954319999409","-16.266829865361085","-2.4942987457240595","0.09849305623954274","0.7529007602915108"
GSS Infotech Ltd,GSS,"Software Services","38.19412764","14.8","-27.878925284671592","-11.589008363201899","-1.2675116744496298","-0.39187643020594876","0.10921032693792351"
K K Silk Mills Ltd,KKSILK,"Apparel & Accessories","38.16935136","17.01","8.15584430769225","2.577621558289404","1.250000000000005","12.52006420545755","0.9609605075528704"
Salem Erode Investments Ltd,SALEM,"Investment Banking & Brokerage","38.13431952","33.26","-8.062224000000002","-10.108108108108114","-2.74853801169592","-21.76714219972388","1.9677151455108364"
Mohit Paper Mills Ltd,MOHITPPR,"Paper Products","38.108","27.22","5.84478527607361","-12.193548387096778","-2.015838732901376","13.647305075876526","0.7467764060356652"
Sprayking Ltd,SPRAYKING,"Agricultural & Farm Machinery","38.0446056","1.8","7.260420916030554","-3.225806451612906","1.6949152542372896",,"1.140767784107946"
Amit Securities Ltd,AMITSEC,"Commodities Trading","37.8288","53.28","51.82027397260274","37.638853009558254","4.98522167487685","4.693024750883961","2.376180904522613"
Homre Ltd,TRITON,"IT Services & Consulting","37.77914385","1.89","472.2392981249994","-5.500000000000005","-1.5625000000000016","30.769230769231047","125.93047950000118"
Sujala Trading & Holdings Ltd,SUJALA,"Diversified Financials","37.7521065","65.98","-290.40081923076946","-7.421652421652433","1.5076923076923139","-0.8183821214982682","2.3863531289506947"
Rasandik Engineering Industries India Ltd,RASANDIK,"Auto Parts","37.63055","62.98","-6.731762075134181","5.301003344481608","2.4065040650406453","-5.700591474607371","0.39436753301194705"
Italian Edibles Ltd,ITALIANE,"Packaged Foods & Meats","37.607849295","25.45","12.330442391803329","-11.785095320623924","-0.7797270955165665","7.199339077068307","0.8568660126452496"
Medico Intercontinental Ltd,MIL,"Pharmaceuticals","37.57","37.57","7.439603960396034","27.132820341251254","-2.033898305084749","10.781383432963288","0.7722507708119221"
Shreeshay Engineers Ltd,SHREESHAY,"Real Estate","37.56366162","28.45","268.31186871428594","18.541666666666664","0","0.5871251834766194","1.571043982434128"
Padam Cotton Yarns Ltd,PADAMCO,"Textiles","37.439","2.9","3.5319811320754706","-19.43661971830986","-3.333333333333336","88.74005860192551","2.2179502369668254"
Madhucon Projects Ltd,MADHUCON,"Construction & Engineering","37.41403458","5.07","-0.07873323775252525","-21.638330757341567","0.795228628230617",,"-0.01882107299233354"
Sancode Technologies Ltd,SANCODE,"Software Services","37.413232064999995","91.95","76.35353482653055","-38.24714573539288","2.9099048684946935","8.354646206308615","6.753290986462092"
Baba Arts Ltd,BABA,"Movies & TV Serials","37.38","7.12","26.139860139860144","-16.547619047619055","-2.732240437158472","5.487336914811972","1.3968609865470851"
Eforu Entertainment Ltd,TAVERNIER,"Precious Metals, Jewellery & Watches","37.302981","62.39","13.971153932584267","-0.07575757575757146","-4.192260442260448","40.76335877862596","4.733880837563452"
Marg Techno-Projects Ltd,MTPL,"Diversified Financials","37.2","37.2","90.73170731707307","-3.6371902705160295","-3.701786176546724","3.3198380566801657","2.9430379746835453"
GB Logistics Commerce Ltd,GBLOGISTIC,"Logistics","37.178210576","45.37","4.224796656363644","-9.711442786069655","4.9988428604489625","25.878547272459887","0.7401594779215609"
East West Freight Carriers Ltd,EASTWEST,"Investment Banking & Brokerage","36.99675","2.9","28.241793893129586","-23.947368421052627","-5.53745928338762","1.9291657462631744","0.5389969405594405"
Austin Engineering Company Ltd,AUSTENG,"Industrial Machinery","36.969014","106.3","9.627347395833308","-20.000000000000004","-6.836108676599473","6.078834889979436","0.5637239097285758"
Orient Beverages Ltd,ORIBEVER,"Soft Drinks","36.8859975","170.65","12.254484219269209","-8.064516129032258","4.789683758059571","15.30638189677078","1.7556400523560207"
Sugal and Damani Share Brokers Ltd,SUGALDAM,"Investment Banking & Brokerage","36.8750413","59","7.763166589473684","-19.000549148819335","-1.6666666666666667","20.14846235418876","1.4242966898416376"
Dipna Pharmachem Ltd,DPL,"Pharmaceuticals","36.77866075","13.99","37.916145103092695","-12.507817385866167","12.009607686148918","2.5519600105235516","0.9552898896103896"
Medi-Caps Ltd,MEDICAPQ,"Pharmaceuticals","36.686610552","29.42","-64.3624746526324","-0.7175472928897549","-0.2711864406779603","-0.47056881036901904","0.30249513977572556"
Innovative Tech Pack Ltd,INNOVTEC,"Packaging","36.685345","16.33","-3668.534500002359","-15.72164948453607","-3.8280329799764554","-0.02805836139167668","1.0296195621667135"
Shubhlaxmi Jewel Art Ltd,SHUBHLAXMI,"Precious Metals, Jewellery & Watches","36.63682","34.55","40.260241758241634","-8.718626155878479","0","4.113924050632924","1.6232529906956137"
HDFC Nifty IT ETF,HDFCNIFIT,"Equity","36.618052860000006","40.58",,"-1.9333011116481493","0.07398273736128518",,
Indobell Insulations Ltd,INDOBELL,"Building Products - Others","36.5397216","58","16.68480438356163","-13.432835820895523","0","20.71901608325451","2.3635007503234156"
Gurunanak Agriculture India Ltd,GURUNANAK,"Agricultural & Farm Machinery","36.48","30.4","6.009884678747939","-12.011577424023153","-1.6181229773462784","65.65711195240671","2.9731051344743267"
Cybele Industries Ltd,CYBELEIND,"Building Products - Others","36.472678","34.1","-2.6798440852314473","-0.8432683919744087","-1.3310185185185208","-25.8745247148289","0.7963466812227074"
ICICI Prudential Nifty Private Bank ETF,PVTBANIETF,"Equity","36.45181098","28.17",,"-2.01739130434782","-1.2618296529968434",,
ICICI Prudential Nifty Auto ETF,AUTOIETF,"Equity","36.434085839999995","27.57",,"-3.7696335078533973","-1.182795698924725",,
Mahip Industries Ltd,MAHIP,"Packaging","36.402049727999994","18.92","455.02562160000014","9.93608367228356","0",,"-3.586408840197043"
Suryaamba Spinning Mills Ltd,SURYAAMBA,"Textiles","36.400084760000006","124.15","30.84752945762676","5.884861407249471","5.0782903089293265","3.760956175298849","0.5800810320318726"
Kalyan Capitals Ltd,KALYANCAP,"Consumer Finance","36.391581765","6.93","14.556632705999979","-12.609238451935077","-1.000000000000004","4.588418830870888","0.6496176680649767"
Manav Infra Projects Ltd,MANAV,"Construction & Engineering","36.2558","27.55","11.259565217391323","-4.340277777777778","-4.999999999999998","106.79933665008272","4.476024691358023"
Presstonic Engineering Ltd,PRESSTONIC,"Construction & Engineering","36.225156","47","41.638110344827794","-18.895599654874896","2.1739130434782608","3.444862403484442","1.4100878162709227"
RSC International Ltd,RSCINT,"Textiles","36.22311","63","-139.31965384615395","0","0.4944967299409831","-324.99999999999943","201.2395000000003"
Tusaldah Ltd,TUSALDAH,"Apparel & Accessories","36.17084205","154.35","-361.7084204999995","3.313253012048185","-4.986149584487531","-8.230452674897132","14.885120185185185"
Logiciel Solutions Ltd,LOGICIEL,"Software Services","36.0998286","48.34","6.59960303473492","-40.2860696517413","-3.9348171701112817","32.774116237267826","1.521915202360877"
Chennai Ferrous Industries Ltd,CHENFERRO,"Iron & Steel","36.08113509","100.1","8.997789299251869","-5.660377358490566","-0.6451612903225863","8.012788490358679","0.6932014426512968"
Mirae Asset Nifty PSU Bank ETF,BANKPSU,"Equity","36.036585836","88.19",,"4.888201712654614","-2.3582816651904293",,
Swasti Vinayaka Synthetics Ltd,SWASTIVI,"Apparel & Accessories","36","4","14.814814814814811","-8.333333333333336","-1.960784313725492","11.149346180316588","1.5658982166159199"
Bervin Investment and Leasing Ltd,BERVINL,"Diversified Financials","35.97841","61","-36.71266326530611","4.2022548684660075","0","-2.905856189770201","1.25579092495637"
SBI Nifty 10 yr Benchmark G-Sec ETF,SETF10GILT,"Debt","35.95230384","258.9",,"0.41889690481730824","-0.2312138728323787",,
Kontor Space Ltd,KONTOR,"Business Support Services","35.9058","58.1","8.715000000000002","-13.283582089552237","-3.1666666666666643","17.098983191533513","1.3720213985479557"
Unison Metals Ltd,UNISON,"Housewares","35.842967269999995","1.21","8.072740376126157","-26.666666666666664","-4.724409448818902","12.54768969902496","0.9532704061170213"
Flexituff Ventures International Ltd,FLEXITUFF,"Packaging","35.678390122","10.87","0.15141701023638757","-27.48498999332889","2.45051837888784",,"1.304034726681286"
Kay Power and Paper Ltd,KAYPOWR,"Paper Products","35.67374","10.21","31.56968141592924","-17.13147410358566","0.6903353057199239",,"0.7144750650911277"
Veerhealth Care Ltd,VEERHEALTH,"Pharmaceuticals","35.59728728","17.8","91.275095589743","0.4507042253521031","-0.8356545961002707","1.7703132092601115","1.6020381314131413"
S P Capital Financing Ltd,SPCAPIT,"Diversified Financials","35.5801996","59.18","38.674130000000034","5.678571428571429","2.2460262612301265","1.676690359030434","0.6465600508813374"
Caprolactam Chemicals Ltd,CAPRO,"Specialty Chemicals","35.5304","77.24","-50.04281690140844","46.94692790564961","4.350175628208591","-13.680154142581893","7.356190476190476"
Informed Technologies India Ltd,INFORTEC,"Data Processing & Outsourced Services","35.5290702","85.22","26.514231492537306","10.901803607214445","-4.0531411844179175","6.6749688667496905","1.7089499855699857"
Vandan Foods Ltd,VANDAN,"Agro Products","35.509628","42.35","5.13144913294797","-17.974046097230293","-4.380221268909455","53.518948182521335","2.167864957264957"
GTN Industries Ltd,GTNINDS,"Textiles","35.484184694","20.23","-7.647453597844841","-10.088888888888887","0","-5.412656751239419","0.4254188310034769"
Viji Finance Ltd,VIJIFIN,"Specialized Finance","35.4825","2.49","221.7656249999999","-3.48837209302325","-4.961832061068698","0.9520975900029758","1.6588359046283314"
Picturehouse Media Ltd,PICTUREHS,"Movies & TV Serials","35.47775","6.79","19.386748633879805","-2.722063037249289","1.041666666666671",,"-0.5593212990698403"
Franklin Industries Ltd,FRANKLININD,"Investment Banking & Brokerage","35.4752","0.46","3.1816322869955154","-27.692307692307697","0","28.21356275303644","0.5499178421950084"
Tata Silver Exchange Traded Fund,TATSILV,"Silver","35.402517108","29.62",,"42.81581485053039","5.334281650071124",,
Gokak Textiles Ltd,GOKAKTEX,"Textiles","35.369234136","54.42","-0.7958873567956796","-23.78260869565217","-0.3114123465836265",,"-1.3556624812571851"
DSP NIFTY 1D Rate Liquid ETF,LIQUIDETF,"Debt","35.3359","1000",,"0","0",,
Silver Oak (India) Ltd,SILVOAK,"Alcoholic Beverages","35.3019228","93.14","-30.432692068965512","-8.596663395485775","-0.7247921551907831","-6.923306475678902","2.1751030683918664"
Shaival Reality Ltd,SHAIVAL,"Real Estate","35.3007","30.5","176.50349999999995",,"0","1.261034047919294","2.211823308270677"
IEC Education Ltd,IECEDU,"Education Services","35.03696","22.96","-129.76651851851852","15.025641025641026","-0.9490940465918847","-0.8910891089108912","1.1617029177718834"
DSJ Keep Learning Ltd,KEEPLEARN,"Publishing","35.035218675","2.25","106.16732931818137","-11.764705882352935","0.44642857142856185","8.718626155878496","4.839118601519337"
SAFECURE SERVICES LIMITED,SAFECURE,"Business Support Services","35.01952","34.88","5.675773095623991","-5.729729729729723","-0.34285714285713553","33.93839383938391","1.6518641509433962"
Roopa Industries Ltd,ROOPAIND,"Specialty Chemicals","35.001564","44.5","17.157629411764763","-8.605463134113776","0.38348748026167767","12.371134020618516","2.0000893714285715"
Supreme Engineering Ltd,SUPREMEENG,"Iron & Steel","34.993","1.4","-2.962997459779848","14.754098360655732","0",,"-0.3936663291708854"
Ashoka Metcast Ltd,ASHOKAMET,"Commodities Trading","34.844424","13.94","6.370095795246803","-11.210191082802547","0.8683068017366079","4.758176757132913","0.29372354379162097"
Lex Nimble Solutions Ltd,LEX,"IT Services & Consulting","34.84404","83.16","29.28070588235297",,"0","7.4258970358814285","2.090224355128974"
AA Plus Tradelink Ltd,AAPLUSTRAD,"Commodities Trading","34.784464","1.43","36.615225263157875","0","0","3.338018271257908","0.8000106715731371"
Jupiter Infomedia Ltd,JUPITERIN,"Publishing","34.77942","34.71","10.9026394984326","-0.7432818753573415","1.6695957820738145","8.866036687048362","0.8818311359026371"
Kanco Tea & Industries Ltd,KANCOTEA,"Agro Products","34.686661617","67.71","-4.16406502004802","1.0568987983205502","-2.533467683892335","-12.95792175468616","0.5655741336540029"
Groww Nifty 1D Rate Liquid ETF,GROWWLIQID,"Debt","34.684666846","107.62",,"0.4386374241717208","0.055782818891783444",,
Riddhi Display Equipments Ltd,RDEL,"Building Products - Others","34.663635868","40.12","8.372858905314015","-27.088924673465737","4.888888888888882","60.26200873362442","3.3459107980694975"
Mohit Industries Ltd,MOHITIND,"Textiles","34.6577436","24.48","-14.26244592592607","-13.984539704848912","-0.6090133982947568","-1.0819956809225797","0.19689662311101008"
Icon Facilitators Ltd,ICON,"Business Support Services","34.6451168","44.08","7.750585413870238","-7.052631578947371","-11.840000000000005","47.96137339055798","2.7301116469661153"
Gujarat Petrosynthese Ltd,GUJPETR,"Specialty Chemicals","34.6211628","58","23.713125205479468","-3.893951946975976","-1.694915254237288","2.96808294368774","0.6935329086538461"
Advance Metering Technology Ltd,AMTL,"Electrical Components & Equipments","34.60383923","21.55","-3.7208429279569897","-0.4618937644341703","5.378973105134482","-9.839187473550568","0.3850861254173158"
Poona Dal and Oil Industries Ltd,POONADAL,"Agro Products","34.5334","60.5","25.580296296296243","-10.832116788321171","2.3861905567777906","2.3997866856279493","0.6071272855133615"
Axis NIFTY India Consumption ETF,AXISCETF,"Equity","34.452407969999996","118.62",,"-5.946717411988582","-1.4947683109118064",,
Triliance Polymers Ltd,TRILIANCE,"Plastic Products","34.41585","67.35","101.22308823529413","-14.367450731087109","-4.993652137113847","7.1805702217529035","7.023642857142857"
Pearl Polymers Ltd,PEARLPOLY,"Plastic Products","34.410601008","20.44","-6.70771949473684","-9.477413640389713","1.1380504700643266","-14.25792106725959","1.030257515209581"
Anjani Synthetics Ltd,ANJANI,"Textiles","34.38225","23.31","10.356099397590398","0.7679180887372001","-0.25673940949936785","3.9446325669815105","0.4003522356776898"
Deccan Health Care Ltd,DECCAN,"FMCG - Personal Products","34.35186184","13.88","29.360565675213447","-8.95140664961637","-0.43041606886656186","1.1509517485613192","0.32285584436090226"
Grand Foundry Ltd,GFSTEELS,"Iron & Steel","34.23375","11.25","-50.34375000000001","0","0",,
Gujarat Terce Laboratories Ltd,GUJTERC,"Pharmaceuticals","34.1960157","43.89","-35.25362443298995","-9.25774877650897","0.8270158511371455","-14.275202354672444","5.277162916666666"
Inani Marbles and Industries Ltd,INANI,"Building Products - Granite","34.131","18.35","46.75479452054814","0.5479452054794598","2.0011117287382048","1.3661457845981042","0.6362975391498882"
